Comunidad Autonoma,Periodo,Actividad,Censo,Criminalidad,GastoHogares,GastoProteccionAmbiental,Hipotecas,IngresosMedios,IPC,TipoVivienda,IPV,NumHabitaciones,NumHogares,PIB,Emisiones GEI,Precio del suelo
11 Extremadura,2007,58.6,2058278.0,11092.5,25299.78,30083672.0,99742.0,10686.0,86.374,Vivienda segunda mano,146.767,7 o más habitaciones,108.65,2.349,6818.0,147.03
11 Extremadura,2006,58.6,2058278.0,11092.5,23845.72,30083672.0,128525.0,10686.0,82.875,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,6593.0,140.07
12 Galicia,2009,58.6,2058278.0,11092.5,29034.39,87625304.0,244828.0,10026.0,86.893,Vivienda nueva,133.208,7 o más habitaciones,108.65,2.349,18844.0,221.95
12 Galicia,2009,58.6,2058278.0,11092.5,29034.39,87625304.0,244828.0,10026.0,86.893,Vivienda segunda mano,143.491,7 o más habitaciones,108.65,2.349,18844.0,221.95
12 Galicia,2008,58.6,2058278.0,11092.5,30040.25,245619272.0,247595.0,9482.0,86.095,Vivienda nueva,132.458,7 o más habitaciones,108.65,2.349,21106.0,221.27
12 Galicia,2008,58.6,2058278.0,11092.5,30040.25,245619272.0,247595.0,9482.0,86.095,Vivienda segunda mano,150.097,7 o más habitaciones,108.65,2.349,21106.0,221.27
12 Galicia,2007,58.6,2058278.0,11092.5,28834.24,30083672.0,390966.0,10686.0,85.085,Vivienda nueva,123.908,7 o más habitaciones,108.65,2.349,27036.0,232.95
12 Galicia,2007,58.6,2058278.0,11092.5,28834.24,30083672.0,390966.0,10686.0,85.085,Vivienda segunda mano,153.077,7 o más habitaciones,108.65,2.349,27036.0,232.95
12 Galicia,2006,58.6,2058278.0,11092.5,28135.03,30083672.0,329960.0,10686.0,81.748,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,26353.0,214.31
"13 Madrid, Comunidad de",2009,58.6,2058278.0,11092.5,35472.93,109852735.0,1115798.0,13564.0,87.442,Vivienda nueva,121.982,7 o más habitaciones,108.65,2.349,26396.0,490.21
"13 Madrid, Comunidad de",2009,58.6,2058278.0,11092.5,35472.93,109852735.0,1115798.0,13564.0,87.442,Vivienda segunda mano,141.002,7 o más habitaciones,108.65,2.349,26396.0,490.21
"13 Madrid, Comunidad de",2008,58.6,2058278.0,11092.5,37611.16,54942102.0,1062656.0,12496.0,86.663,Vivienda nueva,137.77,7 o más habitaciones,108.65,2.349,27083.0,510.09
"13 Madrid, Comunidad de",2008,58.6,2058278.0,11092.5,37611.16,54942102.0,1062656.0,12496.0,86.663,Vivienda segunda mano,155.456,7 o más habitaciones,108.65,2.349,27083.0,510.09
"13 Madrid, Comunidad de",2007,58.6,2058278.0,11092.5,37342.13,30083672.0,1249214.0,10686.0,85.311,Vivienda nueva,137.314,7 o más habitaciones,108.65,2.349,29514.0,563.61
"13 Madrid, Comunidad de",2007,58.6,2058278.0,11092.5,37342.13,30083672.0,1249214.0,10686.0,85.311,Vivienda segunda mano,172.762,7 o más habitaciones,108.65,2.349,29514.0,563.61
"13 Madrid, Comunidad de",2006,58.6,2058278.0,11092.5,35565.6,30083672.0,1836432.0,10686.0,82.057,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,29189.0,495.65
"14 Murcia, Región de",2009,58.6,2058278.0,11092.5,27626.54,18582627.0,158304.0,915.0,88.271,Vivienda nueva,138.215,7 o más habitaciones,108.65,2.349,10071.0,235.56
"14 Murcia, Región de",2009,58.6,2058278.0,11092.5,27626.54,18582627.0,158304.0,915.0,88.271,Vivienda segunda mano,143.484,7 o más habitaciones,108.65,2.349,10071.0,235.56
"14 Murcia, Región de",2008,58.6,2058278.0,11092.5,30408.26,22266534.0,210453.0,9119.0,87.753,Vivienda nueva,136.819,7 o más habitaciones,108.65,2.349,12328.0,371.5
"14 Murcia, Región de",2008,58.6,2058278.0,11092.5,30408.26,22266534.0,210453.0,9119.0,87.753,Vivienda segunda mano,149.444,7 o más habitaciones,108.65,2.349,12328.0,371.5
"14 Murcia, Región de",2007,58.6,2058278.0,11092.5,32716.39,30083672.0,421855.0,10686.0,86.762,Vivienda nueva,128.37,7 o más habitaciones,108.65,2.349,11203.0,400.25
"14 Murcia, Región de",2007,58.6,2058278.0,11092.5,32716.39,30083672.0,421855.0,10686.0,86.762,Vivienda segunda mano,150.058,7 o más habitaciones,108.65,2.349,11203.0,400.25
"14 Murcia, Región de",2006,58.6,2058278.0,11092.5,29734.53,30083672.0,452317.0,10686.0,82.865,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,9896.0,325.73
"15 Navarra, Comunidad Foral de",2009,58.6,2058278.0,11092.5,34930.92,22816968.0,60582.0,14175.0,87.428,Vivienda nueva,158.567,7 o más habitaciones,108.65,2.349,5292.0,211.34
"15 Navarra, Comunidad Foral de",2009,58.6,2058278.0,11092.5,34930.92,22816968.0,60582.0,14175.0,87.428,Vivienda segunda mano,164.117,7 o más habitaciones,108.65,2.349,5292.0,211.34
"15 Navarra, Comunidad Foral de",2008,58.6,2058278.0,11092.5,36403.37,31559376.0,80857.0,13123.0,87.023,Vivienda nueva,171.817,7 o más habitaciones,108.65,2.349,5755.0,172.48
"15 Navarra, Comunidad Foral de",2008,58.6,2058278.0,11092.5,36403.37,31559376.0,80857.0,13123.0,87.023,Vivienda segunda mano,189.912,7 o más habitaciones,108.65,2.349,5755.0,172.48
"15 Navarra, Comunidad Foral de",2007,58.6,2058278.0,11092.5,35747.21,30083672.0,97793.0,10686.0,85.961,Vivienda nueva,168.903,7 o más habitaciones,108.65,2.349,5487.0,181.03
"15 Navarra, Comunidad Foral de",2007,58.6,2058278.0,11092.5,35747.21,30083672.0,97793.0,10686.0,85.961,Vivienda segunda mano,206.548,7 o más habitaciones,108.65,2.349,5487.0,181.03
"15 Navarra, Comunidad Foral de",2006,58.6,2058278.0,11092.5,34368.7,30083672.0,133931.0,10686.0,82.52,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5537.0,161.62
16 País Vasco,2009,58.6,2058278.0,11092.5,33532.68,66963468.0,291544.0,14838.0,86.236,Vivienda nueva,130.788,7 o más habitaciones,108.65,2.349,20931.0,373.63
16 País Vasco,2009,58.6,2058278.0,11092.5,33532.68,66963468.0,291544.0,14838.0,86.236,Vivienda segunda mano,147.823,7 o más habitaciones,108.65,2.349,20931.0,373.63
16 País Vasco,2008,58.6,2058278.0,11092.5,34671.65,77678371.0,347065.0,14038.0,85.389,Vivienda nueva,139.285,7 o más habitaciones,108.65,2.349,21891.0,404.37
16 País Vasco,2008,58.6,2058278.0,11092.5,34671.65,77678371.0,347065.0,14038.0,85.389,Vivienda segunda mano,169.97,7 o más habitaciones,108.65,2.349,21891.0,404.37
16 País Vasco,2007,58.6,2058278.0,11092.5,34368.16,30083672.0,374092.0,10686.0,83.784,Vivienda nueva,136.962,7 o más habitaciones,108.65,2.349,21873.0,414.85
16 País Vasco,2007,58.6,2058278.0,11092.5,34368.16,30083672.0,374092.0,10686.0,83.784,Vivienda segunda mano,182.026,7 o más habitaciones,108.65,2.349,21873.0,414.85
16 País Vasco,2006,58.6,2058278.0,11092.5,33183.44,30083672.0,416202.0,10686.0,80.381,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,22938.0,331.5
"17 Rioja, La",2009,58.6,2058278.0,11092.5,28197.27,3688568.0,42137.0,11387.0,87.25,Vivienda nueva,161.946,7 o más habitaciones,108.65,2.349,2074.0,210.89
"17 Rioja, La",2009,58.6,2058278.0,11092.5,28197.27,3688568.0,42137.0,11387.0,87.25,Vivienda segunda mano,158.191,7 o más habitaciones,108.65,2.349,2074.0,210.89
"17 Rioja, La",2008,58.6,2058278.0,11092.5,28368.34,6667011.0,53643.0,10916.0,86.83,Vivienda nueva,169.636,7 o más habitaciones,108.65,2.349,2978.0,246.42
"17 Rioja, La",2008,58.6,2058278.0,11092.5,28368.34,6667011.0,53643.0,10916.0,86.83,Vivienda segunda mano,169.614,7 o más habitaciones,108.65,2.349,2978.0,246.42
"17 Rioja, La",2007,58.6,2058278.0,11092.5,28999.49,30083672.0,111604.0,10686.0,85.496,Vivienda nueva,163.195,7 o más habitaciones,108.65,2.349,3196.0,253.13
"17 Rioja, La",2007,58.6,2058278.0,11092.5,28999.49,30083672.0,111604.0,10686.0,85.496,Vivienda segunda mano,177.658,7 o más habitaciones,108.65,2.349,3196.0,253.13
"17 Rioja, La",2006,58.6,2058278.0,11092.5,26792.3,30083672.0,85562.0,10686.0,82.268,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,3316.0,266.23
01 Andalucía,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,1027342.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,164.81
01 Andalucía,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,2245378.0,10686.0,80.174,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,62272.0,228.98
01 Andalucía,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,1722680.0,10686.0,77.42,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,57437.0,193.44
01 Andalucía,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,905392.0,10686.0,75.097,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,54905.0,148.17
02 Aragón,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,123495.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,134.21
02 Aragón,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,307277.0,10686.0,79.696,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,18339.0,222.99
02 Aragón,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,256241.0,10686.0,76.793,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,17578.0,208.54
02 Aragón,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,142126.0,10686.0,74.39,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,17159.0,148.17
"03 Asturias, Principado de",2024,58.6,2058278.0,11092.5,27695.68,30083672.0,65967.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,135.13
"03 Asturias, Principado de",2005,58.6,2058278.0,11092.5,27695.68,30083672.0,176806.0,10686.0,80.572,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,33033.0,232.99
"03 Asturias, Principado de",2004,58.6,2058278.0,11092.5,27695.68,30083672.0,121069.0,10686.0,77.81,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,31915.0,265.71
"03 Asturias, Principado de",2003,58.6,2058278.0,11092.5,27695.68,30083672.0,117727.0,10686.0,75.505,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,3146.0,148.17
"04 Balears, Illes",2024,58.6,2058278.0,11092.5,27695.68,30083672.0,274937.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,340.54
"04 Balears, Illes",2005,58.6,2058278.0,11092.5,27695.68,30083672.0,346776.0,10686.0,79.089,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,10153.0,278.69
"04 Balears, Illes",2004,58.6,2058278.0,11092.5,27695.68,30083672.0,317571.0,10686.0,76.435,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,10066.0,254.97
"04 Balears, Illes",2003,58.6,2058278.0,11092.5,27695.68,30083672.0,237105.0,10686.0,74.189,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,10419.0,148.17
05 Canarias,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,166915.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,243.64
05 Canarias,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,721329.0,10686.0,83.415,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,19303.0,315.88
05 Canarias,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,476662.0,10686.0,81.178,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,18803.0,285.8
05 Canarias,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,267860.0,10686.0,79.167,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,16753.0,148.17
06 Cantabria,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,47787.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,122.49
06 Cantabria,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,149741.0,10686.0,78.975,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,62.0,163.82
06 Cantabria,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,115278.0,10686.0,76.255,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,6147.0,124.54
06 Cantabria,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,88646.0,10686.0,74.157,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5918.0,148.17
08 Castilla - La Mancha,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,189705.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,100.39
08 Castilla - La Mancha,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,405556.0,10686.0,80.259,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,20358.0,146.55
08 Castilla - La Mancha,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,283192.0,10686.0,77.354,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,21199.0,118.7
08 Castilla - La Mancha,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,244061.0,10686.0,74.798,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,20247.0,148.17
07 Castilla y León,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,177840.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,81.59
07 Castilla y León,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,400899.0,10686.0,79.212,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,36522.0,132.94
07 Castilla y León,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,349439.0,10686.0,76.365,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,36683.0,121.74
07 Castilla y León,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,316783.0,10686.0,74.102,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,34753.0,148.17
09 Cataluña,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,1150111.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,174.73
09 Cataluña,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,2550393.0,10686.0,77.371,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,51408.0,290.33
09 Cataluña,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,2075657.0,10686.0,74.191,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,49185.0,257.82
09 Cataluña,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,1616684.0,10686.0,71.606,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,47683.0,148.17
10 Comunitat Valenciana,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,568507.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,202.34
10 Comunitat Valenciana,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,1664815.0,10686.0,79.983,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,31034.0,374.12
10 Comunitat Valenciana,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,1166676.0,10686.0,77.29,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,29435.0,289.16
10 Comunitat Valenciana,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,958819.0,10686.0,74.777,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,28149.0,148.17
11 Extremadura,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,68736.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,109.26
11 Extremadura,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,113029.0,10686.0,80.9,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5836.0,146.66
11 Extremadura,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,73253.0,10686.0,78.5,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5556.0,137.57
11 Extremadura,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,72319.0,10686.0,76.359,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5528.0,148.17
12 Galicia,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,207078.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,112.18
12 Galicia,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,364074.0,10686.0,79.684,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,2699.0,228.41
12 Galicia,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,316351.0,10686.0,76.823,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,28101.0,237.2
12 Galicia,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,298614.0,10686.0,74.357,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,27023.0,148.17
"13 Madrid, Comunidad de",2024,58.6,2058278.0,11092.5,27695.68,30083672.0,1593298.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,269.28
"13 Madrid, Comunidad de",2005,58.6,2058278.0,11092.5,27695.68,30083672.0,2285525.0,10686.0,79.916,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,2883.0,585.01
"13 Madrid, Comunidad de",2004,58.6,2058278.0,11092.5,27695.68,30083672.0,1607434.0,10686.0,77.095,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,27269.0,517.48
"13 Madrid, Comunidad de",2003,58.6,2058278.0,11092.5,27695.68,30083672.0,1348933.0,10686.0,74.801,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,27082.0,148.17
"14 Murcia, Región de",2024,58.6,2058278.0,11092.5,27695.68,30083672.0,105018.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,144.23
"14 Murcia, Región de",2005,58.6,2058278.0,11092.5,27695.68,30083672.0,383431.0,10686.0,80.852,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,8041.0,284.25
"14 Murcia, Región de",2004,58.6,2058278.0,11092.5,27695.68,30083672.0,266188.0,10686.0,77.662,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,7705.0,273.53
"14 Murcia, Región de",2003,58.6,2058278.0,11092.5,27695.68,30083672.0,210963.0,10686.0,75.156,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,7694.0,148.17
"15 Navarra, Comunidad Foral de",2024,58.6,2058278.0,11092.5,27695.68,30083672.0,59831.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,135.98
"15 Navarra, Comunidad Foral de",2005,58.6,2058278.0,11092.5,27695.68,30083672.0,127467.0,10686.0,80.837,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5757.0,169.62
"15 Navarra, Comunidad Foral de",2004,58.6,2058278.0,11092.5,27695.68,30083672.0,75924.0,10686.0,77.97,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,6015.0,152.28
"15 Navarra, Comunidad Foral de",2003,58.6,2058278.0,11092.5,27695.68,30083672.0,69843.0,10686.0,75.487,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5127.0,148.17
16 País Vasco,2024,58.6,2058278.0,11092.5,27695.68,30083672.0,358286.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,192.63
16 País Vasco,2005,58.6,2058278.0,11092.5,27695.68,30083672.0,469801.0,10686.0,78.376,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,23036.0,362.28
16 País Vasco,2004,58.6,2058278.0,11092.5,27695.68,30083672.0,328984.0,10686.0,75.553,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,21178.0,343.6
16 País Vasco,2003,58.6,2058278.0,11092.5,27695.68,30083672.0,349114.0,10686.0,73.225,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,20523.0,148.17
"17 Rioja, La",2024,58.6,2058278.0,11092.5,27695.68,30083672.0,26435.0,10686.0,95.104,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,180.52
"17 Rioja, La",2005,58.6,2058278.0,11092.5,27695.68,30083672.0,118004.0,10686.0,79.79,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,3272.0,271.11
"17 Rioja, La",2004,58.6,2058278.0,11092.5,27695.68,30083672.0,85711.0,10686.0,76.437,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,1915.0,280.11
"17 Rioja, La",2003,58.6,2058278.0,11092.5,27695.68,30083672.0,93102.0,10686.0,73.984,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,1737.0,148.17
01 Andalucía,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,73.207,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,52046.0,148.17
02 Aragón,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.636,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,17314.0,148.17
"03 Asturias, Principado de",2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,73.715,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,32898.0,148.17
"04 Balears, Illes",2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.521,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,8896.0,148.17
05 Canarias,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,77.684,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,16303.0,148.17
06 Cantabria,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.301,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5836.0,148.17
07 Castilla y León,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.561,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,35192.0,148.17
08 Castilla - La Mancha,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.875,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,20523.0,148.17
09 Cataluña,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,69.458,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,44541.0,148.17
10 Comunitat Valenciana,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,73.034,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,27469.0,148.17
11 Extremadura,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,74.8,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,5031.0,148.17
12 Galicia,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.661,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,28144.0,148.17
"13 Madrid, Comunidad de",2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.882,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,25886.0,148.17
"14 Murcia, Región de",2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.795,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,847.0,148.17
"15 Navarra, Comunidad Foral de",2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,73.455,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,3899.0,148.17
16 País Vasco,2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,71.35,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,20823.0,148.17
"17 Rioja, La",2002,58.6,2058278.0,11092.5,27695.68,30083672.0,85994.0,10686.0,72.248,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,1558.0,148.17
